Position (mm),Cluster no.,Si,K,Ca,Ti,Cr,Br,Mn,Fe,Ni,Cu,Zn,Pb,Zr,Rb,PC1,PC2,PC3
611,3,-1.690087665,-0.063623803,-0.527094696,0.115465126,-1.944654129,-0.832025438,-0.656687525,4.142527681,-1.872409222,1.732099992,0.598511186,0.099565209,-0.351636947,-0.332613743,2.958507614,0.749065402,-0.278716844
612,3,-1.660140223,-0.186198555,-0.396171643,0.171117209,-1.567841745,-1.267479387,-0.599561905,4.101759117,-1.884556849,1.711882507,0.765585313,0.283222154,-0.442520505,-0.593413445,3.550692241,1.814839231,-0.195277605
613,3,-1.685593332,0.046577589,-0.568543647,0.155110397,-1.364495262,-1.508137965,-0.698111499,4.094340795,-1.823294293,1.785437991,0.628574902,0.429316091,-0.542669997,-0.465250398,3.1533808,2.003443655,-0.431765538
614,3,-1.656536156,0.083930018,-0.658246589,0.118416194,-1.382008406,-1.661091973,-0.493385347,4.146124505,-1.81372174,1.75596078,0.541950251,0.396421396,-0.557166579,-0.305515762,2.874106933,1.921416102,-0.205298888
615,3,-1.526199004,0.030617887,-0.487467566,0.192959652,-1.700152311,-1.680349684,-0.54248526,4.09567745,-1.991173285,1.840517116,0.486741307,0.798821596,-0.623444858,-0.42688668,3.267126351,1.488214265,0.300602679
616,3,-1.303322222,0.21096614,-0.41554666,0.193140357,-2.024984573,-2.464066292,-0.214800836,4.145732087,-2.033283376,1.77799806,0.45370444,0.913564979,-0.48749549,-0.491945876,2.883948269,1.190597794,1.623768453
617,2,-1.005088946,0.500935871,-0.372765769,0.266855475,-2.162831758,-2.490208429,0.316985822,4.495042438,-1.855048506,0.86904152,-0.082121985,-0.103903756,-0.14623812,-0.039932106,0.199787057,0.980710712,2.260533075
618,1,-0.748483481,0.676600961,-0.006546136,0.585338572,-1.998265821,-3.449098704,0.645245859,4.688888245,-1.668512535,0.455787786,-0.185037086,-0.901391152,-0.07721571,-0.007257121,-1.558004342,2.206531272,3.429689735
619,1,-0.261466181,0.735769896,-0.672818382,0.478079731,-2.213800335,-2.035245261,-0.56600964,4.234851094,-1.080701871,0.174479479,-0.018247999,-1.570759975,0.500745017,0.087279866,-2.636355073,-0.404230646,0.975346299
620,1,-0.410086019,0.68852627,-0.706351835,0.666927158,-2.186578016,-2.290256446,-0.204532161,4.196032435,-1.547919021,0.710505176,0.014007909,-1.717521805,0.427827284,0.097657938,-1.994926573,-0.1601165,1.259002922
621,1,-0.122153932,0.609385679,-0.894691718,0.616890405,-2.27254721,-2.054458429,-0.875803433,4.007455136,-1.132776849,0.668347237,-0.018164219,-1.202345923,0.30843327,0.063911423,-2.043671338,-0.88636656,0.56306058
622,1,0.357323708,0.835481772,-0.968808507,0.465649256,-2.003704981,-3.048250049,-1.623241175,3.936466272,-0.982053734,0.891285723,0.017351905,-1.592086007,0.57468639,0.429745918,-3.48117747,-0.665114851,0.588197286
623,1,0.373314119,0.697452233,-1.185449502,0.676957242,-2.737729001,-2.507205342,-0.442578887,3.604001105,-0.548768934,0.694464481,-0.240552259,-1.759139821,0.400177761,0.341458953,-3.359705373,-3.088883526,1.425980706
624,1,0.535333206,0.863156979,-1.214059867,0.398927295,-2.455773,-1.817975914,-1.536410069,3.814575414,-0.559422542,0.657400371,-0.226586072,-1.957331435,0.323523941,0.450707627,-3.839073405,-2.639062002,-0.049068967
625,1,0.518891666,0.818120984,-1.181143142,0.733494915,-2.185229257,-3.536838061,-1.048150688,3.716600153,-0.706302094,0.789699889,-0.209515578,-1.945749287,1.27349684,0.24528332,-4.225287478,-1.542147216,1.054498235
626,1,0.133190312,0.444341519,-1.085847022,0.647177161,-2.508509027,-2.414321812,-1.361694637,3.668025354,-1.239997702,0.992477825,-0.112860946,-1.315709523,1.570074114,0.151491476,-2.578430762,-2.240013795,0.274693523
627,1,-0.291309875,0.593415667,-1.057051277,0.681969064,-2.455180096,-1.979241731,-0.784781484,3.737883287,-1.245509271,0.995260862,0.149975682,-1.729243093,1.034376959,0.133657476,-2.13075659,-1.950963326,0.369114912
628,1,-0.490790245,0.419527348,-0.942598143,0.885842205,-1.802976634,-4.091831535,-0.246531252,3.777396407,-1.056004804,0.955106466,0.363044163,-1.1144484,1.23560323,-0.048780267,-1.922679084,0.586208029,1.70729662
629,4,-0.458162134,0.378777819,-1.072528436,0.375459494,-2.448772462,-1.610659511,0.150057934,3.719397903,-1.31093946,0.674120958,0.178212287,-1.303276587,0.856794689,-0.191184735,-0.494117649,-2.247969308,0.744484423
630,1,-0.328651602,0.487034431,-0.860600857,0.217197057,-1.893972624,-1.981941397,-0.174029557,3.898607643,-1.677164891,0.847206901,0.349532706,-1.813120527,0.764076153,-0.045103475,-0.685429193,-0.777902989,0.562641679
631,2,-0.463228863,0.493119363,-0.735313739,0.065334522,-1.999250008,-2.786584404,-0.465650172,3.908649718,-1.303297777,1.15966109,0.423860922,-0.84243948,0.414856359,-0.004014792,-0.365500931,-0.377653429,1.377726127
632,1,-0.594961163,0.557718346,-0.568053711,0.35470573,-2.976327134,-2.668360391,0.388704971,4.14807193,-1.128776305,0.776834661,0.405559302,-1.306457483,0.374439394,0.034858883,-1.24565094,-1.405585877,3.094464639
633,1,-1.004368476,0.549840679,-0.432040652,0.568591228,-2.000235606,-2.543570508,0.398118698,4.280075109,-1.383140789,0.658114927,0.364043056,-1.837464183,0.309395314,0.099825223,-1.406134798,0.862662416,1.959783157
634,2,-1.210493487,0.469896161,-0.597126444,0.310250962,-2.263923553,-1.895272418,0.302415015,4.230431604,-1.766439546,1.058334929,0.356896189,-1.249042157,0.351623769,0.009939737,0.040784106,-0.073213582,1.489802205
635,3,-1.466450172,0.117012254,-0.749122193,0.196097566,-1.797807307,-1.73184934,0.020121879,4.007122273,-1.772164877,1.433843709,0.780291973,-0.71776464,0.164662558,-0.280826506,1.963773182,0.606316523,0.451059358
636,3,-1.781182917,-0.023040059,-0.595559251,0.103462894,-1.584275869,-1.86145522,0.172176786,4.143264374,-2.203315078,1.786291246,1.293192484,-0.347148398,-0.304725585,-0.354397195,3.578095167,1.868040043,0.705179067
637,3,-1.95732126,-0.216299095,-0.63192173,0.058157963,-1.485877746,-1.895849396,0.139263558,4.182563292,-1.904012707,1.919268663,1.435386778,0.14279838,-0.680558767,-0.511589624,4.386336188,2.441974007,0.593965152
638,3,-1.886826666,-0.135870474,-0.672129899,0.023015284,-1.93091094,-1.667463838,0.062159225,4.120681005,-1.78200538,2.107930838,1.413094888,0.305594539,-0.712118907,-0.650759873,4.546140173,1.396532619,0.800520097
639,3,-1.719513906,0.045601405,-0.964170517,0.155573695,-2.126316807,-1.514719493,-0.157717085,4.099791179,-1.923457926,1.967358188,1.239731881,0.091663649,-0.35894879,-0.460658001,3.616572464,0.585157683,0.393262699
640,3,-1.70764453,0.070598071,-0.835654057,0.210910735,-2.218470154,-1.941259381,-0.201101041,4.069827178,-1.788613593,2.037339542,1.061814299,0.117800418,-0.258766683,-0.285205764,2.961047708,0.513664832,0.912292978
641,3,-1.608613867,0.11498295,-0.949635582,0.198954519,-2.352102803,-1.683716172,-0.078745045,4.040815193,-1.767945906,1.900653534,0.814334908,-0.148857738,0.083605991,-0.256488402,2.456747821,-0.248662259,0.73553082
642,3,-1.654983746,0.028562139,-0.774841528,0.272154521,-2.199914982,-1.997390718,-0.184331921,4.122302122,-1.548440498,1.800343141,0.845578801,-0.133956791,-0.144353246,-0.222438367,2.194723244,0.605295054,0.967955163
643,3,-1.6646639,0.123364222,-0.815372816,0.328781493,-2.048028661,-1.838086621,-0.1768572,4.110546716,-1.438173998,1.380789203,0.856809895,-0.139093505,-0.06476858,-0.337337015,1.93373702,0.778846419,0.62567745
644,3,-1.568238469,0.28239686,-0.839829277,0.254792583,-1.875921209,-1.667020014,-0.243187734,4.239539729,-1.555938191,1.22076796,0.990790886,-0.491311768,-0.208277918,-0.202576287,1.578964686,1.135338554,0.360901296
645,3,-1.688995796,0.21299358,-0.842074939,0.348000843,-1.936172547,-2.093142513,-0.210755026,4.2677298,-1.510639876,1.309371525,1.180790266,-0.25630136,-0.222252883,-0.170655314,1.702374863,1.516950199,0.778562471
646,3,-1.710471001,0.147170172,-0.878263387,0.260843357,-1.892792558,-2.186947145,-0.477096,4.129740769,-1.538054974,1.422097011,1.358706582,0.080392009,-0.223869193,-0.121126081,2.143340094,1.405585156,0.628449892
647,3,-1.671284419,0.134507472,-1.025370013,0.26962572,-1.857103356,-1.815921066,-0.581019424,4.064467012,-1.276684441,1.267230762,1.297658282,0.155996237,-0.311523516,-0.248266225,2.166123306,1.118084553,0.053973277
648,3,-1.544673995,0.213933267,-1.030954013,0.306098492,-1.87680783,-1.527907135,-0.650856119,4.140432753,-1.310958505,1.11301476,1.207169627,-0.312127818,-0.102597636,-0.285719056,1.609652191,0.980210127,-0.251895098
649,2,-0.989788645,0.310817382,-1.110001816,0.253218148,-2.268782626,-1.638624779,-0.354942736,4.11268902,-1.265674334,0.861897188,1.10590363,-0.6900437,-0.063836002,-0.129400691,0.776618374,-0.243436492,0.505497333
650,2,-0.860822696,0.20192811,-0.899412693,0.328212599,-2.014554284,-1.714449691,-0.538647764,4.037652525,-1.13700438,0.436881756,1.043448316,-0.868740394,0.163600731,-0.142752107,0.218782457,0.184687057,0.334767705
651,2,-0.774829203,0.30953783,-0.88223487,0.36035277,-1.893442159,-2.531838824,-0.560493778,4.145574929,-0.937264935,0.701683316,1.053499951,-1.249085142,0.44569609,-0.147447133,-0.569141474,0.847502405,0.779582667
652,2,-0.871866048,0.294175945,-0.969095001,0.362006702,-1.617484281,-2.140732424,-0.412501885,4.138811843,-1.11885393,0.819137128,0.867983379,-1.259127251,0.133616854,-0.212014676,0.004590238,1.109926971,0.167403898
653,2,-0.917299577,0.260977657,-1.046398442,0.190544382,-0.88985637,-2.161912541,-0.697763179,4.108807338,-0.883507142,0.909043153,0.510274939,-1.548571354,0.257950409,-0.058610219,-0.495707226,1.930919034,-0.95095276
654,2,-0.77112543,0.26920819,-0.848730895,0.411239311,-1.804558846,-1.631193601,-0.614259344,4.084888926,-1.087020213,0.464124695,0.33623327,-1.107304884,0.360134982,-0.051965222,-0.763305296,0.282286348,-0.104977517
655,1,-0.919322931,0.439058385,-0.992320717,0.467422592,-1.958372958,-1.570060929,-0.438547204,4.170677252,-1.015897447,0.518851195,0.296136001,-1.512902515,0.466068496,-0.036809272,-1.23143159,0.02403874,-0.068042427
656,1,-1.237695418,0.392351898,-0.964033691,0.570474265,-1.840608012,-2.119479455,-0.420596482,4.261960481,-0.903300745,0.662929314,0.436886159,-1.310500459,0.424100597,0.020242652,-1.207264027,0.97357045,0.246859134
657,2,-1.467678348,0.38079735,-0.935335232,0.502933655,-1.53629236,-1.790451741,-0.386907746,4.276803036,-0.951034142,0.909999453,0.559701769,-1.616098354,0.312072971,-0.142920829,-0.59871987,1.525904109,-0.344518306
658,2,-1.445564061,0.230515083,-0.846044538,0.524478887,-1.90014322,-2.093133733,-0.323059851,4.271693707,-1.204957302,1.297946638,0.542026338,-1.246543336,0.307906903,-0.024267717,-0.156838202,1.136174625,0.4281092
659,2,-1.590484722,0.20819519,-0.809086853,0.350310326,-1.538298969,-1.866332337,-0.15909181,4.118324779,-1.211151754,1.307792215,0.529064273,-1.316286,0.175142607,-0.091047705,0.453578799,1.257683448,0.015501731
660,2,-1.406395367,0.243686746,-0.912000285,0.530301393,-1.900894098,-1.994182032,-0.266664832,4.210869436,-1.14879075,1.25911669,0.691698297,-1.339544706,0.278172922,-0.128208776,0.018843278,0.977875746,0.324304807
661,2,-1.471721115,0.223041872,-0.826135345,0.48119023,-1.980726902,-2.192570898,-0.278461227,4.205341421,-1.058996447,1.258486167,0.731858455,-1.243127959,0.36544001,-0.135139474,0.008693606,0.968104911,0.64937741
662,2,-1.740682192,0.208646764,-0.86350259,0.344734613,-1.826449014,-1.436021783,-0.247316451,4.140319423,-1.184987978,1.101555579,0.693892009,-1.21692682,0.360356632,-0.209576123,0.640272994,0.750427047,-0.153818137
663,2,-1.296428912,0.207399883,-1.058628203,0.293582141,-1.67867573,-1.943666392,-0.272096698,4.108754547,-1.11672076,1.068384989,0.720411083,-1.254801873,0.346448103,-0.058151953,0.209836146,0.776423826,-0.034413525
664,2,-1.231994911,0.05328272,-0.965048737,0.341351715,-2.035490149,-0.902744854,-0.05448868,4.031120522,-1.206210794,1.004458352,0.585548675,-1.295538902,0.209200965,-0.313467876,0.910800693,-0.31196843,-0.290908333
665,2,-1.054946255,0.156849275,-0.960112152,0.417013319,-2.174723355,-1.429481062,-0.410065815,4.060777266,-1.101383169,0.931037666,0.57692573,-1.15200316,0.452422211,-0.216664233,0.08545439,-0.305184853,0.050686427
666,2,-1.160220974,0.137694021,-0.743540795,0.447712047,-1.827392668,-1.67796269,-0.256033264,3.987382782,-1.007144985,0.986896783,0.539043897,-1.309995279,0.336730004,-0.318038214,0.185187602,0.420755543,0.153033559
667,2,-1.379858975,0.156801441,-0.765453266,0.40627573,-1.942484094,-1.478299048,-0.071656102,4.035108307,-1.184007566,0.851498608,0.490833118,-0.945955932,0.248627132,-0.336427419,0.668501385,0.289529501,0.25548879
668,2,-1.500657269,0.020504491,-0.96344489,0.269024259,-1.871953481,-1.469075697,0.237554749,4.053068925,-1.008180784,0.950946949,0.615211598,-1.270054972,0.270844924,-0.200888258,0.793483369,0.225276982,0.181204027
669,2,-1.346653355,0.083507688,-0.945682637,0.371860137,-1.51472712,-1.61508983,-0.328146058,4.099271873,-0.929301034,1.032103562,0.586361709,-1.279455816,0.245141032,-0.322494045,0.456486095,1.13904078,-0.494818633
670,2,-1.376391078,0.145799302,-0.91208547,0.412478216,-1.685955862,-1.614802102,-0.174368226,4.11063075,-1.115026314,0.943361819,0.587294593,-1.004678257,0.137260351,-0.265587889,0.599191161,0.924248744,-0.113131092
671,2,-1.248677569,0.286036798,-0.912205332,0.393421126,-1.879789358,-2.111427534,-0.078054744,4.146793732,-1.059711469,1.111610235,0.61291886,-1.027135299,0.100434001,-0.165517385,0.20447378,0.727326303,0.62142773
672,2,-1.458909966,0.094351656,-0.967688343,0.345931357,-1.865504379,-1.669157347,0.673558694,4.067837181,-1.039249625,0.87084224,0.607181001,-1.168973101,0.101489445,-0.314701544,0.955636474,0.360659138,0.64185746
673,2,-1.455751456,0.169733482,-0.911661738,0.443571982,-2.12948055,-1.910190568,-0.205793538,4.203440358,-0.946397502,1.022597794,0.643708953,-1.080139311,0.340897999,-0.015776945,-0.128372906,0.455384119,0.588454213
674,2,-1.464664944,0.163164291,-1.026484861,0.395107283,-1.722630544,-1.892418365,-0.030243549,4.159670804,-0.920076989,0.969273998,0.661520697,-0.950133897,0.119871517,-0.229625228,0.49176279,1.028594515,0.139873788
675,2,-1.496324117,0.21406268,-0.929217657,0.420105832,-1.818072744,-1.732712895,-0.227289603,4.168627999,-0.884117176,1.036080756,0.729720899,-0.941504501,-0.064434483,-0.226617334,0.47673637,0.989419278,0.125855293
676,2,-1.480534824,0.260886254,-0.867224101,0.461123016,-1.676814733,-2.120657536,-0.24417151,4.209289299,-0.856557334,1.050526113,0.783185928,-1.233906827,0.057609128,-0.110460406,-0.062071198,1.471388343,0.324421515
677,2,-1.466012749,0.198930199,-0.846235942,0.394846167,-2.200781605,-1.437642052,-0.115109513,4.187880636,-0.921237613,0.910954345,0.675885562,-1.276522703,0.32414672,-0.197951165,0.092445104,0.121415443,0.409366485
678,2,-1.483820946,0.199794116,-0.950490183,0.394108814,-1.615624327,-2.23941038,-0.080719467,4.27563826,-0.850542015,0.968060448,0.771921238,-1.247687075,0.254050642,-0.137667819,-0.025674268,1.625852521,0.347545256
679,2,-1.567718922,0.233821616,-0.781595285,0.374521498,-1.787662471,-2.032607451,-0.11089441,4.259248873,-0.8567822,0.956983555,0.695645458,-1.029577488,0.135162627,-0.214000732,0.184312065,1.353489844,0.541558513
680,2,-1.464435473,0.231895606,-0.985312793,0.47265508,-1.986354713,-1.947287245,-0.047297818,4.215317487,-0.975116055,1.056078653,0.743761001,-1.006023592,0.05346763,-0.139061286,0.267062881,0.810420087,0.536732554
681,2,-1.51810566,0.199863914,-0.968823119,0.343142836,-1.761300008,-1.508229036,-0.09407097,4.182553664,-0.989084304,1.045697785,0.662718272,-1.148855035,0.029931896,-0.239103649,0.605222176,0.863818739,-0.090808471
682,2,-1.518176625,0.220488559,-0.779909009,0.458749353,-2.033284911,-1.576240426,0.025011902,4.24695821,-1.20580194,1.086221003,0.708247107,-1.31890551,0.113072956,-0.220293221,0.459004787,0.742833263,0.516668976
683,2,-1.547063741,0.200073922,-0.820805013,0.380873243,-1.769584045,-1.496019854,-0.08688409,4.21597525,-1.139107972,1.091459067,0.65706408,-1.190139452,0.008057542,-0.254148757,0.680900455,1.057305482,0.059174362
684,2,-1.447990757,0.152733503,-0.887722866,0.316380308,-1.784006476,-1.752557344,0.038169601,4.172170189,-1.145015268,1.140905607,0.659312444,-1.078160713,0.092454284,-0.211670118,0.770447888,0.887396018,0.305613218
685,2,-1.545290163,0.259413026,-0.695300511,0.352099327,-1.920228681,-2.081594872,0.228336443,4.129976361,-1.315162968,1.351500006,0.607223967,-1.211516984,0.156758872,-0.13766166,0.637495303,0.745118069,1.02102081
686,2,-1.583076079,0.244676993,-0.833934629,0.30391424,-2.125819305,-1.225877711,0.059320533,4.11315615,-1.390769633,1.327594368,0.639706243,-1.090745037,-0.018066131,-0.13400358,1.066218861,-0.015399042,0.351491492
687,2,-1.547492349,0.146286712,-0.896470095,0.347124506,-1.875996416,-1.900602227,0.113588797,4.106022621,-1.381977911,1.309839555,0.60368829,-0.696273614,0.122099486,-0.171248324,1.17669114,0.700212141,0.541790546
688,2,-1.501625095,0.242054552,-0.838644136,0.503410279,-1.854247722,-2.416624671,0.019814343,4.220210491,-1.112660578,1.389464177,0.759814954,-1.066459034,0.155741284,-0.294556313,0.531902601,1.38620541,0.88090312
689,2,-1.580509445,0.177694105,-0.891128747,0.309442051,-1.872377375,-1.585534581,-0.008869699,4.117231424,-1.397770264,1.34676687,0.698491444,-0.936152428,0.142525645,-0.232533948,1.24853646,0.623261621,0.203027727
690,2,-1.533705822,0.149526424,-0.879096661,0.353363827,-1.836130176,-1.800469996,-0.017774838,4.130524177,-1.107322816,1.304659222,0.642430749,-1.077516687,0.096968409,-0.133484503,0.69451529,0.776843456,0.342425395
691,2,-1.666848973,0.186018483,-0.88714714,0.353336873,-1.823743138,-1.502961118,-0.084064498,4.095297176,-1.262297524,1.276580124,0.608519778,-0.929488295,0.179121904,-0.26223038,1.070822481,0.667924893,-0.010210167
692,2,-1.314384148,0.260560059,-0.768970513,0.450184956,-1.957311572,-2.428131861,-0.181322056,4.187434473,-1.104199742,1.366990073,0.67237252,-1.170711222,0.182994659,0.004219375,-0.099680716,0.956827969,1.014220813
693,2,-1.490831127,0.245324149,-0.970436053,0.453016456,-1.750075265,-1.893895274,-0.193735849,4.164723525,-1.060048211,1.139257532,0.667450476,-1.015732328,0.123881312,-0.186534509,0.388414296,1.07281997,0.105126021
694,2,-1.389680583,0.271137766,-0.905346575,0.370353614,-1.581194588,-2.13423573,-0.284553614,4.223415718,-0.945050626,1.149981046,0.664107917,-1.162623133,0.208804317,-0.214887568,0.110615037,1.499155436,0.125401876
695,2,-1.453077572,0.278250158,-0.996473503,0.401482798,-1.624349293,-2.07908545,-0.287325981,4.208258003,-0.917559336,1.067824628,0.641013089,-1.056914857,0.16190052,-0.087836621,-0.020918585,1.336767903,0.054440159
696,2,-1.492286915,0.304834497,-0.921742057,0.444721626,-1.751430565,-1.81790021,-0.164100185,4.209400728,-1.090966032,1.024168092,0.596109449,-1.197804198,0.144563384,-0.066461715,0.003652751,1.047729077,0.14222294
697,2,-1.362075718,0.371864181,-0.878124861,0.482567541,-1.86543862,-1.962981774,-0.196119857,4.254491069,-0.924908729,1.066002933,0.538185396,-1.34868266,0.083123347,-0.055262424,-0.474543085,0.963988589,0.421179982
